num_nodes,num_edges,density,is_connected,avg_clustering,transitivity,assortativity,max_degree,min_degree,avg_degree,avg_betweenness,avg_closeness,diameter,radius,avg_is_ligand,num_unique_residues,residue_ALA_count,residue_ARG_count,residue_ASN_count,residue_ASP_count,residue_CYS_count,residue_GLN_count,residue_GLU_count,residue_GLY_count,residue_HIS_count,residue_ILE_count,residue_LEU_count,residue_LYS_count,residue_MET_count,residue_PHE_count,residue_PRO_count,residue_SER_count,residue_THR_count,residue_TRP_count,residue_TYR_count,residue_VAL_count,node_type_1_count,node_type_2_count,node_type_3_count,node_type_4_count,node_type_5_count,node_type_6_count,node_type_7_count,node_type_8_count,node_type_10_count,node_type_16_count,node_type_17_count,node_type_32_count,node_type_33_count,node_type_34_count,node_type_35_count,node_type_36_count,node_type_37_count,node_type_38_count,node_type_39_count,avg_edge_distance,min_edge_distance,max_edge_distance,edge_type_128_count,edge_type_256_count,edge_type_384_count,edge_type_512_count,edge_type_640_count,edge_type_1024_count,edge_type_1152_count,edge_type_1536_count,edge_type_1664_count,edge_type_2048_count,edge_type_2560_count,class
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.7266058921813965,3.7266058921813965,3.7266058921813965,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8445634841918945,2.8445634841918945,2.8445634841918945,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9558098316192627,2.9558098316192627,2.9558098316192627,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6153390407562256,2.6153390407562256,2.6153390407562256,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7941348552703857,2.7941348552703857,2.7941348552703857,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.940687417984009,2.940687417984009,2.940687417984009,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.491443395614624,3.491443395614624,3.491443395614624,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5901269912719727,2.5901269912719727,2.5901269912719727,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.4144070148468018,3.4144070148468018,3.4144070148468018,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.4541025161743164,3.4541025161743164,3.4541025161743164,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.4571473598480225,3.4571473598480225,3.4571473598480225,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.839038133621216,2.839038133621216,2.839038133621216,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.673741102218628,2.673741102218628,2.673741102218628,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.7926111221313477,3.7926111221313477,3.7926111221313477,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.507349967956543,2.507349967956543,2.507349967956543,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.6486308574676514,3.6486308574676514,3.6486308574676514,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83837890625,2.83837890625,2.83837890625,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.678950548171997,2.678950548171997,2.678950548171997,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7914841175079346,2.7914841175079346,2.7914841175079346,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7292141914367676,2.7292141914367676,2.7292141914367676,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.826322317123413,2.826322317123413,2.826322317123413,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4.998503684997559,4.998503684997559,4.998503684997559,0,0,0,0,0,0,0,0,0,1,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4.8900465965271,4.8900465965271,4.8900465965271,0,0,0,0,0,0,0,0,0,1,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8309850692749023,2.8309850692749023,2.8309850692749023,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88413405418396,2.88413405418396,2.88413405418396,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.4714064598083496,3.4714064598083496,3.4714064598083496,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.648468494415283,2.648468494415283,2.648468494415283,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7917237281799316,2.7917237281799316,2.7917237281799316,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.6139590740203857,3.6139590740203857,3.6139590740203857,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6462440490722656,2.6462440490722656,2.6462440490722656,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.6312336921691895,3.6312336921691895,3.6312336921691895,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8885583877563477,2.8885583877563477,2.8885583877563477,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.7856733798980713,3.7856733798980713,3.7856733798980713,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9366557598114014,2.9366557598114014,2.9366557598114014,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9273791313171387,2.9273791313171387,2.9273791313171387,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9017484188079834,2.9017484188079834,2.9017484188079834,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.7690253257751465,3.7690253257751465,3.7690253257751465,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8679134845733643,2.8679134845733643,2.8679134845733643,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9414005279541016,2.9414005279541016,2.9414005279541016,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9061455726623535,2.9061455726623535,2.9061455726623535,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.630016326904297,3.630016326904297,3.630016326904297,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.922168731689453,2.922168731689453,2.922168731689453,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.621922254562378,3.621922254562378,3.621922254562378,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.737139940261841,2.737139940261841,2.737139940261841,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.6969754695892334,3.6969754695892334,3.6969754695892334,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5.760589599609375,5.760589599609375,5.760589599609375,0,0,0,0,0,1,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.834625244140625,2.834625244140625,2.834625244140625,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.592991590499878,3.592991590499878,3.592991590499878,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.489747047424316,5.489747047424316,5.489747047424316,0,0,0,0,0,0,0,0,0,1,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.7295730113983154,3.7295730113983154,3.7295730113983154,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.7878921031951904,3.7878921031951904,3.7878921031951904,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7862372398376465,2.7862372398376465,2.7862372398376465,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.204683303833008,5.204683303833008,5.204683303833008,0,0,0,0,0,0,0,0,0,1,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.639695405960083,3.639695405960083,3.639695405960083,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8933615684509277,2.8933615684509277,2.8933615684509277,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9180192947387695,2.9180192947387695,2.9180192947387695,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7920098304748535,2.7920098304748535,2.7920098304748535,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8000895977020264,2.8000895977020264,2.8000895977020264,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.711437940597534,2.711437940597534,2.711437940597534,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.493281602859497,2.493281602859497,2.493281602859497,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.6843161582946777,3.6843161582946777,3.6843161582946777,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.4561374187469482,3.4561374187469482,3.4561374187469482,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.830557107925415,2.830557107925415,2.830557107925415,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9645588397979736,2.9645588397979736,2.9645588397979736,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.913151979446411,2.913151979446411,2.913151979446411,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.799959659576416,3.799959659576416,3.799959659576416,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.5084829330444336,3.5084829330444336,3.5084829330444336,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.4887375831604004,3.4887375831604004,3.4887375831604004,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.582514762878418,3.582514762878418,3.582514762878418,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.574812173843384,3.574812173843384,3.574812173843384,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.0834317207336426,3.0834317207336426,3.0834317207336426,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.4604721069335938,3.4604721069335938,3.4604721069335938,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.778719902038574,2.778719902038574,2.778719902038574,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8432064056396484,2.8432064056396484,2.8432064056396484,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.6394457817077637,3.6394457817077637,3.6394457817077637,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.3540852069854736,3.3540852069854736,3.3540852069854736,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.3871803283691406,3.3871803283691406,3.3871803283691406,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1.0,1,0.0,0,,1,1,1.0,0.0,1.0,1,1,0.5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.644294500350952,3.644294500350952,3.644294500350952,0,1,0,0,0,0,0,0,0,0,0,1
